Year,Ticker,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall,Image Path
2014,FTNT,Ken Xie,29.0,Man,asian,happy,0.0125164806377142,99.98748302459715,96.57322743971513,0.7074422159011493,0.4585349274298505,0.2914009556636784,0.010847565054888,1.958547835561504,2.585236728191376,37.07708418369293,17.032432556152344,41.72769486904144,0.1245115650817751,0.6978393532335758,0.7552026305347681,1.6027182460069709,11.883333309049936,
2015,FTNT,Ken Xie,47.0,Man,asian,fear,0.0115698254376184,99.98842477798462,89.05719649109882,2.1949798977398998,0.3965307951383835,4.514634816094063,0.4524653238099427,3.384186669088999,1.9182350486516957,0.2504525240510702,86.05599999427795,0.1095692510716617,2.358378469944,0.0018522821847,9.305515885353088,1.0166340895334105,11.883333309049936,
2016,FTNT,Ken Xie,47.0,Man,asian,neutral,0.104370410554111,99.89563226699828,83.6249868422731,5.595668699821079,0.50987565448888,5.872483133969681,0.094396341203462,4.302594206046368,0.9407256729900836,0.0762172741815447,12.848779559135435,0.0380011217202991,7.560664415359497,0.0023187863916973,78.53329181671143,0.9663137582278124,11.883333309049936,
2017,FTNT,Ken Xie,49.0,Man,asian,neutral,0.5825254134833813,99.41747784614564,93.44940937771574,1.9186471671111185,0.4195033038101664,0.7782691631122438,0.0125262041513731,3.4216339924016017,0.9418625384569168,3.2065170785244845e-05,0.0492629071231931,0.0024159115127986,3.956765308976173,3.946052729020266e-06,95.04966139793396,1.4505311541516954,11.883333309049936,
2018,FTNT,Ken Xie,44.0,Man,asian,happy,0.0020430759832379,99.99796152114868,99.9806940578587,0.0045693190268959,4.121004557056668e-06,0.0071128661763417,2.9995929939032385e-08,0.0076148526221968,0.1227757384606145,0.0236050661869572,0.0234697770230152,85.8653000512898,2.00592496281415,0.0004861654650643,11.958440360929988,1.6120394344006188,11.883333309049936,
2019,FTNT,Ken Xie,30.0,Man,asian,happy,0.0052637613407569,99.99473094940186,83.83987449645248,3.139165603468752,3.873083598797536,0.8240241117193765,0.1272588345637222,8.196593564545724,1.5400215025271775,3.9509561897464014,36.804504609644965,57.330728451100406,0.0535310717317994,0.1031593309756316,0.2171041702752316,1.5185289448879746,11.883333309049936,
2010,JNPR,Kevin Johnson,45.0,Man,white,happy,0.3324932884424925,99.66750144958496,1.8226270748732487e-09,3.606793686881634e-10,2.177324824655909e-13,99.99979734423192,0.0001122357596514,8.81767229589064e-05,2.416883116406367e-06,2.2797678993483455e-10,2.7290161186123437e-05,99.87136127098069,5.155724192471933e-05,0.0020843689770095,0.1264737884619786,1.3583519479534505,0.7236939957002236,
2011,JNPR,Kevin Johnson,26.0,Man,white,neutral,0.0142966207931749,99.98570680618286,0.0078488163126166,0.0027346548449713,0.000149589357079,97.9174792766571,0.3651910461485386,1.7065959051251411,1.649734005331993,1.3323570025036702e-08,0.1299016876146197,0.0002945537517007,39.30076062679291,1.1641585473398663e-05,58.91929864883423,0.5528166766850454,0.7236939957002236,
2012,JNPR,Kevin Johnson,38.0,Man,asian,sad,0.2412373898550868,99.75876808166504,32.43530988693237,1.3213323429226875,0.8761760778725147,31.58144056797028,4.095710813999176,29.69002723693848,6.431879103183746,2.5578282247806783e-05,12.413844466209412,0.0104943392216227,48.97161722183228,0.0194646680029109,32.15267062187195,0.9637436370196169,0.7236939957002236,
2010,PANW,Lane Bess,45.0,Man,white,happy,0.0453207700047642,99.95467066764832,0.0014131585885479,0.0010744183782662,1.459061564901276e-05,98.8470196723938,0.6435580085963011,0.5069238599389791,9.163463614480407e-06,6.342161272100093e-15,2.932783185644268e-09,99.99268054874904,8.84039684704339e-06,1.7029027331003517e-06,0.0073032258635507,1.0,1.0,
2010,ORCL,Larry Ellison,45.0,Man,white,fear,0.1112123602069914,99.8887836933136,0.0132144975086933,0.0550607193949502,0.0012091952878525,93.10994703232926,5.023017452539054,1.797549533697935,11.334007233381271,0.0528757984284311,82.63629078865051,1.4314079657197,0.0034390945074846,4.511144012212753,0.0308383838273584,1.2695632877844734,1.5966759344733374,
2011,ORCL,Larry Ellison,42.0,Man,white,sad,0.1114681945182383,99.88853335380554,0.0826818769953397,0.0459650040059159,0.0051208663797277,92.49049514645397,1.8005702360784726,5.575159645061535,15.833894908428192,1.200564205646515,9.34002324938774,0.4587292671203613,72.75237441062927,0.0357515003997832,0.3786626737564802,0.8253794225573816,1.5966759344733374,
2012,ORCL,Larry Ellison,32.0,Man,white,angry,0.0021772784748463,99.99781847000122,1.3224720023572445,0.8321338333189487,0.1859192037954926,66.262686252594,8.354664593935013,23.04212898015976,91.24085903167725,0.0231063022511079,5.124649032950401,3.291669656846352e-05,0.7875458337366581,1.9683005288243292,0.8555098436772823,1.3171687991399952,1.5966759344733374,
2013,ORCL,Larry Ellison,48.0,Man,white,neutral,0.003035939153051,99.99696016311646,0.2517595188692212,0.1149150892160832,0.0119820004329085,90.02520442008972,4.34519499540329,5.250945687294006,0.3890098305419087,0.0020750492694787,7.059382647275925,27.02004313468933,0.866511557251215,1.1135761626064775,63.54939937591553,1.156824165344256,1.5966759344733374,
2011,HPQ,Leo Apotheker,46.0,Man,white,happy,0.0200117254280485,99.9799907207489,8.23540860240562,4.395431804112411,0.8187771819564321,41.200034761432974,34.09297574674794,11.257378608867956,0.0389720720704644,1.0102503035513966e-09,1.282666346469341e-05,41.6313499212265,17.297662794589996,2.7150349398992035e-14,41.03200435638428,0.6210938731833249,0.6210938731833249,
2018,SWKS,Liam Griffin,49.0,Man,white,happy,0.3132707206532359,99.68672394752502,7.47868442897294e-06,1.8334375467076488e-05,4.4093950565566806e-08,99.86894129925616,0.0978325086285179,0.0331987151873463,4.24743156202112e-06,1.950813122153505e-09,4.233850958712537e-06,99.68396425247192,1.6519149426130753e-05,4.9179647021446726e-05,0.3159626387059688,0.7169751948612625,1.321612406329575,
2019,SWKS,Liam Griffin,45.0,Man,white,happy,0.0773239415138959,99.92268085479736,0.0047140965762082,0.0358395191142335,0.0003623688144216,88.372802734375,9.000234305858612,2.586040645837784,2.742860367152667e-06,7.6302426411131e-11,1.8619163711688946e-08,91.90062381021691,0.0006485843323287,1.5009187479987104e-05,8.0987078727832,1.843316778323568,1.321612406329575,
2010,CDNS,Lip-Bu Tan,39.0,Man,asian,happy,0.2364385640248656,99.76356029510498,48.86148869991303,13.21142464876175,4.704794660210609,6.410115212202072,3.425202891230583,23.386964201927185,0.0008952617463364,1.897137724693465e-08,2.103535052810912e-05,96.04560732841492,0.0011309162800898,0.0014301480405265,3.95091213285923,1.349673265251585,11.436274374599233,
2011,CDNS,Lip-Bu Tan,39.0,Man,asian,happy,0.2364385640248656,99.76356029510498,48.86148869991303,13.21142464876175,4.704794660210609,6.410115212202072,3.425202891230583,23.386964201927185,0.0008952617463364,1.897137724693465e-08,2.103535052810912e-05,96.04560732841492,0.0011309162800898,0.0014301480405265,3.95091213285923,1.259079822076245,11.436274374599233,
2012,CDNS,Lip-Bu Tan,53.0,Man,asian,neutral,0.1409779652021825,99.85901713371275,41.80860817432404,14.64264839887619,9.03872400522232,7.089348882436752,4.81208823621273,22.60858863592148,2.799566276371479,0.000911911138246,0.3026727354153991,45.31350135803223,5.5844515562057495,0.0697317998856306,45.929163694381714,1.2990385311947823,11.436274374599233,
2013,CDNS,Lip-Bu Tan,44.0,Man,asian,neutral,0.0128494299133308,99.98714923858644,55.2088770394848,10.915754641041437,6.005038306417364,2.515642681160133,0.8065963644740799,24.548092457538395,3.903094306588173,0.0001091556782739,1.122539397329092,0.063780159689486,3.574349731206894,0.0195516113308258,91.31657481193542,1.037749831254004,11.436274374599233,
2014,CDNS,Lip-Bu Tan,48.0,Man,asian,angry,0.0866715679876506,99.9133288860321,50.25829073687903,9.37455184763052,8.328042676682154,2.88591182846882,1.3808181725957187,27.77238157124739,56.63514058171027,0.0811582800110244,4.804476895394696,0.529328484317245,27.72485283316936,0.1140757909960101,10.110955970173364,1.3530669539208,11.436274374599233,
2015,CDNS,Lip-Bu Tan,37.0,Man,asian,neutral,0.0120256248919758,99.98797178268433,97.15192351914364,0.5623955074822298,0.012456388474053,0.3764815878219499,0.006177259629416,1.8905641119999752,0.005016424191814,4.892965491319993e-09,4.425324390847945,7.819318636799713e-05,0.5516693790506947,0.0012103275178742,95.01669973234532,1.0969952672213636,11.436274374599233,
2016,CDNS,Lip-Bu Tan,52.0,Man,asian,happy,0.1614238251931965,99.83857870101927,50.58451294898987,17.824116349220276,8.50258618593216,3.670579195022583,1.858889311552048,17.559313774108887,0.0001409119477102,1.2336912741384152e-09,0.0004676232038036,98.2695460319519,0.0009195555321639,0.0004975863248546,1.7284365370869637,1.2119173455352306,11.436274374599233,
2017,CDNS,Lip-Bu Tan,52.0,Man,asian,happy,0.1522330217994749,99.84776377677916,97.62341380119324,0.8611042983829975,0.0346946733770892,0.8554479107260704,0.0178039350430481,0.6075395736843348,1.227015942462291e-06,1.2969555522842712e-11,2.7655014978661825e-07,99.96065497867406,0.0065358340574086,1.3542811922841617e-07,0.0328043523952764,1.658207804656036,11.436274374599233,
2018,CDNS,Lip-Bu Tan,38.0,Man,asian,neutral,1.034193579107523,98.96580576896667,31.426674127578732,18.482017517089844,15.1874840259552,5.129861459136009,4.619072005152702,25.15488862991333,0.0001013183464237,7.75283197523874e-17,0.0029637758416356,1.578698679804802,0.0088493732619099,3.396070837879961e-05,98.40935468673706,1.039693922992005,11.436274374599233,
2019,CDNS,Lip-Bu Tan,51.0,Man,asian,happy,0.0954091548919677,99.90459084510805,43.487340211868286,17.08075851202011,12.45226189494133,4.268307983875275,2.6791132986545563,20.032212138175964,9.88069873305128e-05,5.0565820822933515e-11,0.0008525224583271,99.09945721027,1.4337917663988055e-05,0.011469903212575,0.8881108433372285,1.609705579591402,11.436274374599233,
2014,AMD,Lisa Su,33.0,Man,white,happy,17.181576788425446,82.8184187412262,8.793545514345169,3.3018555492162704,1.5271741896867752,55.81843256950378,15.101881325244904,15.457114577293396,2.713780866692161e-08,2.4610988543990788e-20,9.421142754817424e-08,99.99920129776,2.2420943140283311e-10,0.0007645528967259,3.799212890953641e-05,0.6899225207362564,11.762274367919664,
2015,AMD,Lisa Su,40.0,Man,asian,neutral,0.301738572306931,99.69826340675354,99.59920048713684,0.1531770452857017,0.0002458724338794,0.1181007362902164,2.362254321042201e-05,0.1292501692660153,23.12258630990982,0.5440977867692709,7.853032648563385,4.292558133602142,30.32487630844116,0.3495312994346022,33.51331949234009,1.0749062934645088,11.762274367919664,
2016,AMD,Lisa Su,30.0,Man,asian,happy,0.5227955989539623,99.47720170021056,86.72615806616295,4.388111346251449,1.0220962254462376,1.425845260968522,0.2344329981167911,6.203359362683258,0.0006058113646781,1.4890092269632384e-07,0.0218577652344451,99.04786938714204,0.0051880713181212,0.07466673713985,0.849812155950794,3.951219722916069,11.762274367919664,
2017,AMD,Lisa Su,29.0,Man,white,happy,8.882216364145279,91.11778140068054,37.36790716648102,0.2157280687242746,0.0720896699931472,55.44909238815308,3.601500019431114,3.293689340353012,0.8882266469299793,2.05274446329895e-05,4.769411683082581,94.2332923412323,0.0622171035502105,0.0001534991611151,0.0466771161882206,0.9065255374467712,11.762274367919664,
