Year,Ticker,CEO,Age,dominant_gender,dominant_race,dominant_emotion,Woman,Man,asian,indian,black,white,middle eastern,latino hispanic,angry,disgust,fear,happy,sad,surprise,neutral,Year_Cum_Ret_Overall,Tenure_Cum_Ret_Overall
2018,INTC,Bob Swan,35,Man,white,happy,0.06711675086989999,99.93288516998291,2.6809511706233025,5.453262478113174,0.9936399757862091,35.10773777961731,32.578521966934204,23.185881972312927,3.6769936511217223e-09,9.903261655393907e-16,1.4517406198729999e-08,99.99999403953517,1.6217978448469603e-10,6.047064793824408e-11,8.344341537717597e-06,1.0422652203462417,1.357129820750872
2019,INTC,Bob Swan,37,Man,latino hispanic,happy,0.19154861802235246,99.8084545135498,22.785110639638344,12.098235613002515,10.049843642106273,14.095706587773954,11.279464440313843,29.69163833210697,0.0005242601076660416,1.0014178397692568e-11,7.639561439172029e-07,99.6348917266662,1.7971145998905763e-05,0.004117545786218653,0.36044453556505057,1.3020964282968517,1.357129820750872
2010,INTU,Brad Smith,35,Man,white,happy,0.02970225177705288,99.97029900550842,1.7644609731637395e-11,1.2970025986373812e-12,1.2548442388992737e-15,99.99998807907104,1.0175939024748004e-05,5.047130002822087e-06,2.68237061008389e-05,2.63221231346458e-09,6.423335135841345e-05,99.80978964625535,0.0056853739557451875,0.000546118904631338,0.1838843913456435,1.6001296256935726,6.907667352783258
2011,INTU,Brad Smith,27,Man,white,happy,0.00278742427326506,99.99721050262451,17.736729979515076,6.585729867219925,5.0730932503938675,36.8750661611557,11.460933834314346,22.268444299697876,1.968449952734555e-11,7.988312992694384e-20,9.052883768144449e-11,99.9945878982544,2.847748512696535e-10,6.987416201198471e-08,0.005416551721282303,1.0701572816394307,6.907667352783258
2012,INTU,Brad Smith,28,Man,white,happy,0.021100636513438076,99.97890591621399,0.0001977043658248416,8.83128771417019e-06,2.2614563079703418e-07,99.93138314111434,0.006506206361535551,0.06189452095655847,1.0292214369655994e-05,3.9675453383309955e-15,1.4447032015141303e-06,99.99938011169434,7.329807316658332e-08,2.9502638110301405e-07,0.0006060321538825519,1.1431601708977372,6.907667352783258
2013,INTU,Brad Smith,49,Man,white,sad,1.6620824113488197,98.33791851997375,0.29782056255314127,0.20838651185551357,0.008485841459449243,88.22795082497304,6.4949888882034355,4.762371540806981,2.3816658183932304,0.0024212196876760572,14.541544020175934,1.773214153945446,67.87183880805969,0.09313283953815699,13.336186110973358,1.2972707858420112,6.907667352783258
2014,INTU,Brad Smith,25,Man,white,sad,0.07614978239871562,99.92384910583496,0.3125392831861973,0.06402104045264423,0.012193260045023635,92.23647713661194,2.6227395981550217,4.7520264983177185,9.32459682226181,1.673114446987256e-06,0.3193985903635621,4.823800548911095,67.44669079780579,0.006671687151538208,18.078845739364624,1.2205563530103354,6.907667352783258
2015,INTU,Brad Smith,26,Man,white,happy,0.08582280715927482,99.91416931152344,2.4046606281763816e-08,7.529165628807895e-10,1.317117441242963e-12,99.99972581866672,6.492742635585489e-05,0.00020439078817625214,0.19278761465102434,7.22663571650628e-05,0.033181841718032956,99.46696162223816,0.0072002272645477206,0.002142218181688804,0.2976552117615938,1.0584773550749986,6.907667352783258
2016,INTU,Brad Smith,24,Man,white,happy,0.022145628463476896,99.97785687446594,0.0008610445547674317,6.844727522548055e-05,1.1565351343278962e-06,99.56219792366028,0.23580666165798903,0.20106323063373566,5.948098561496432e-16,1.1260893852201084e-21,5.501493216965521e-15,99.98623728670104,2.9067909210314927e-11,6.149776194023898e-09,0.013761211541218253,1.201670943761006,6.907667352783258
2017,INTU,Brad Smith,27,Man,white,happy,0.00278742427326506,99.99721050262451,17.736729979515076,6.585729867219925,5.0730932503938675,36.8750661611557,11.460933834314346,22.268444299697876,1.968449952734555e-11,7.988312992694384e-20,9.052883768144449e-11,99.9945878982544,2.847748512696535e-10,6.987416201198471e-08,0.005416551721282303,1.3921426502080296,6.907667352783258
2018,INTU,Brad Smith,26,Man,white,happy,0.007804021879564971,99.99219179153442,3.116729558154354e-08,8.501083371640487e-10,8.752210829649033e-12,99.9982833864351,0.0003141776767916813,0.0013995416489335885,1.0839598665264874e-05,1.4996492897794512e-11,1.91311555787178e-07,93.22490055709484,0.00015089740135336988,0.0010178870677084405,6.773920015926362,1.258584010389238,6.907667352783258
2018,TXN,Brian Crutcher,41,Man,white,happy,0.022898126917425543,99.97710585594177,9.803250091016166e-05,0.0001295242741643909,2.5711042671902954e-06,99.77421763250618,0.05555382151073855,0.1699934627309784,3.824768973759163e-09,1.1340056831915565e-16,7.55247210257326e-11,99.954092502594,1.5192059832358495e-07,1.5263690755773496e-06,0.045909537584520876,0.92830516307836,1.2892122786208136
2019,TXN,Brian Crutcher,40,Man,white,happy,0.1432509277947247,99.85674619674683,0.0018097560314345174,0.000662205138723948,1.7294637189024797e-05,98.98717999458313,0.2778612542897463,0.7324681151658297,5.5495332721561264e-11,4.958249192378706e-18,9.0014343770645e-13,99.93937015533447,1.2119803771692972e-08,2.839469104287673e-06,0.06063406472094357,1.388780683224519,1.2892122786208136
2019,CTSH,Brian Humphries,32,Man,latino hispanic,neutral,0.00028486201699706726,99.99971389770508,17.694171643951936,8.629160090785016,4.838932473786774,22.035314496122062,12.529210742806107,34.27320608220028,0.014499432290904224,7.589767925253454e-07,4.0316391736269,6.123160570859909,0.20989286713302135,0.017483551346231252,89.60332870483398,0.9833777725371644,0.9833777725371644
2013,INTC,Brian Krzanich,37,Man,white,happy,0.44198594987392426,99.55801367759705,0.00029730565529462183,0.00021819826088176342,3.0383748850226766e-06,99.29948449134827,0.48515680246055126,0.2148390980437398,0.6147518486825408,1.3824133521961285e-07,4.050244280666795,55.59599332857211,13.519951579576542,22.574162772397663,3.64489102126467,1.30920042734178,2.6279426393457617
2014,INTC,Brian Krzanich,44,Man,white,sad,0.004058397462358698,99.99594688415527,0.0002301164111833548,0.0427625644033698,2.4620490442378537e-05,66.91025293943251,31.4166448811716,1.6300827184220887,0.2519834553822875,0.00012092887118342333,20.228219032287598,0.07681346614845097,79.02194857597351,0.002132147164957132,0.4187840037047863,1.442239740939381,2.6279426393457617
2015,INTC,Brian Krzanich,50,Man,white,happy,0.09924339829012752,99.90076422691345,0.2057522302493453,0.3021722426638007,0.007716300751781091,79.69143390655518,9.844966977834702,9.947962313890457,2.2047436025366085e-08,2.615909470776493e-17,5.510838967192804e-11,99.99974370001219,1.9731620292488315e-09,6.856711023609766e-16,0.00025671805981280593,0.9778606345227008,2.6279426393457617
2016,INTC,Brian Krzanich,52,Man,white,sad,0.07923360099084675,99.92076754570007,0.02750656276475638,0.029956860817037523,0.0006042006589268567,95.4534113407135,2.09849514067173,2.3900283500552177,5.069557949900627,0.0011233471013838425,10.770583152770996,0.26927669532597065,65.27469158172607,0.993471872061491,17.621299624443054,1.087563809876621,2.6279426393457617
2017,INTC,Brian Krzanich,38,Man,white,happy,0.024423934519290924,99.97557997703552,0.08257992851569397,0.370093525733772,0.014825279088817278,53.97680449209267,37.057487613855315,8.498212218071487,1.8936838208638562e-09,3.3342996688456384e-13,6.584541245580056e-09,99.8960018157959,1.328748489015652e-06,0.0001770707854120701,0.10381770553067327,1.3087014215078816,2.6279426393457617
2017,CDW,Christine A. Leahy,31,Woman,white,happy,99.86140727996826,0.13858770253136754,0.055792968487367034,0.04750132793560624,0.002718492760322988,93.84442567825317,3.1420860439538956,2.907474525272846,0.0044969164216217125,0.00021294207631887904,0.00010480441175646949,98.39646210649384,0.03207893069186393,9.08989645332936e-05,1.5665552581283604,1.3491672828872328,2.835516819620627
2018,CDW,Christine A. Leahy,28,Man,white,happy,14.859800040721893,85.14019250869751,0.03134454309474677,0.0821983558125794,0.004826777512789704,80.76189756393433,7.536941021680832,11.582795530557632,0.0030858944228384644,0.0006041983397153672,0.00912322211661376,97.74637818336487,0.07629171013832092,0.00038449265957751777,2.164127118885517,1.1797499629503816,2.835516819620627
2019,CDW,Christine A. Leahy,28,Man,white,happy,8.490170538425446,91.5098249912262,1.1456465845529336,2.707373773172644,0.47754965617660805,48.84855462925975,24.443979627611682,22.376890793217328,0.02181864531840505,0.00012176015659831466,0.06076818461452035,99.36231370939694,0.5547356656781236,1.9284572866743036e-07,0.0002441701699371481,1.7814615544484342,2.835516819620627
2015,CSCO,Chuck Robbins,35,Man,white,happy,0.06055895355530083,99.9394416809082,3.2015785574913025,4.595034196972847,0.742690684273839,38.96377682685852,20.158693194389343,32.33822286128998,0.48028429107572385,0.4633067917559619,11.35775738106712,83.53643319227893,3.97491404264653,0.044728052790831196,0.14257365523345203,1.0061953261681615,2.0020001355218646
2016,CSCO,Chuck Robbins,32,Man,middle eastern,sad,0.0398492586100474,99.96015429496765,1.5245278320643703,6.145788344238799,0.5890738921253552,28.263301046288138,36.47254246145993,27.0047726636854,3.305833983769058,6.3697481311444915e-06,14.842062583092606,0.009984661168668712,80.17402769172357,1.1590366942606387,0.5090473057506862,1.151337108107729,2.0020001355218646
2017,CSCO,Chuck Robbins,29,Man,white,fear,0.1518192933872342,99.8481810092926,1.7456051180488013,1.4509868675156674,0.529446376272604,54.96445357375784,11.241576670596203,30.067939170353313,8.206719905138016,0.16297213733196259,45.389485359191895,36.38373911380768,7.290313392877579,1.5052542090415955,1.061515137553215,1.3126822739819048,2.0020001355218646
2018,CSCO,Chuck Robbins,23,Man,white,happy,0.001399449956807075,99.99860525131226,0.058153277495875955,0.13142917305231094,0.01139131054515019,86.54317259788513,3.5720299929380417,9.683828800916672,4.2720429268640244e-05,8.526954382109547e-07,0.000331733275271239,99.39536445085578,0.012498183094214122,0.000398432395944229,0.5913630367205187,1.1657163048392274,2.0020001355218646
2019,CSCO,Chuck Robbins,23,Man,white,happy,0.0015882153093116358,99.99841451644897,0.08880391198531759,0.22889127922155136,0.02329899864609904,81.59786949145015,5.3427848424187205,12.718350453278449,5.409862490335858e-06,3.9703038203685295e-09,9.499531050666944e-06,99.92440939850695,0.0008660176595088464,0.00011708031902712576,0.07458561724335047,1.129345466394424,2.0020001355218646
2015,PYPL,Dan Schulman,23,Man,white,neutral,11.844612658023834,88.15538287162781,1.1975291185081005,1.280974317342043,3.7679634988307953,60.80693602561951,8.217251300811768,24.729345738887787,0.0002154595350660712,1.411075828475991e-12,8.15268282012241,0.1172404456915227,1.2931913908238049,0.012209693523049714,90.42445960190652,0.9861073730794804,2.941160553348292
2016,PYPL,Dan Schulman,32,Man,white,happy,0.08575569954700768,99.91424083709717,1.5985648169258129,3.8759218976451097,0.5057165234963014,45.09238571479236,18.63873265020446,30.28868021301509,0.19990733153565715,0.0010185719172596957,0.002570366239935103,63.509098500555666,6.458253053322617,0.00036948749695032583,29.828782667445104,1.0903315024543156,2.941160553348292
2017,PYPL,Dan Schulman,35,Man,white,happy,0.035102906986139715,99.9648928642273,2.8093740720302973,4.909493188918449,0.9059119820997736,35.633789225365014,24.923737356217224,30.817692778385545,0.0019089888155576773,4.460210334400472e-05,3.985422267760441e-05,96.82579040527344,0.005499657345353626,2.1523948134927195e-05,3.1666919589042664,1.8652140985485004,2.941160553348292
2018,PYPL,Dan Schulman,33,Man,white,neutral,0.03077917790506035,99.96922016143799,0.48874467611312866,0.6124949082732201,0.0258691085036844,50.94214081764221,11.652354151010513,36.27839386463165,1.4459328725934029,1.813622247937019e-05,1.8051117658615112,0.6485436577349901,4.1643936187028885,0.14148610644042492,91.7945146560669,1.1422166965593423,2.941160553348292
2019,PYPL,Dan Schulman,44,Man,latino hispanic,happy,0.32762293703854084,99.67238306999207,5.40280575718811,10.084890117062317,1.3138088694144643,27.04076146593553,26.310136758072762,29.847591537524277,0.0027913272788282484,7.034917643977678e-05,0.0006507020316348644,98.10754060745239,0.02186355268349871,1.9868249268029103e-07,1.8670836463570595,1.2839815188819594,2.941160553348292
2017,JKHY,David Foss,29,Man,white,neutral,0.038616888923570514,99.96138215065002,0.22480799816548824,0.15404247678816319,0.010469004337210208,86.24308705329895,10.362223535776138,3.0053654685616493,6.151145690747839,0.001018552635970869,2.7595370790086435,0.600730104787952,4.280243696584922,0.018361760524709406,86.18896521264108,1.3334680374490686,1.6951059902721473
